AGS;alle Technologien ≥ 1 Mbit/s;alle Technologien ≥ 2 Mbit/s;alle Technologien ≥ 6 Mbit/s;alle Technologien ≥ 16 Mbit/s;alle Technologien ≥ 30 Mbit/s;alle Technologien ≥ 50 Mbit/s;alle Technologien ≥ 100 Mbit/s;alle Technologien ≥ 200 Mbit/s;alle Technologien ≥ 400 Mbit/s;alle Technologien ≥ 1000 Mbit/s;leitungsg. Technologien ≥ 1 Mbit/s;leitungsg. Technologien ≥ 2 Mbit/s;leitungsg. Technologien ≥ 6 Mbit/s;leitungsg. Technologien ≥ 16 Mbit/s;leitungsg. Technologien ≥ 30 Mbit/s;leitungsg. Technologien ≥ 50 Mbit/s;leitungsg. Technologien ≥ 100 Mbit/s;leitungsg. Technologien ≥ 200 Mbit/s;leitungsg. Technologien ≥ 400 Mbit/s;leitungsg. Technologien ≥ 1000 Mbit/s;mobile Technologien ≥ 1 Mbit/s;mobile Technologien ≥ 2 Mbit/s;mobile Technologien ≥ 6 Mbit/s;DSL ≥ 1 Mbit/s;DSL ≥ 2 Mbit/s;DSL ≥ 6 Mbit/s;DSL ≥ 16 Mbit/s;DSL ≥ 30 Mbit/s;DSL ≥ 50 Mbit/s;DSL ≥ 100 Mbit/s;DSL ≥ 200 Mbit/s;CATV ≥ 1 Mbit/s;CATV ≥ 2 Mbit/s;CATV ≥ 6 Mbit/s;CATV ≥ 16 Mbit/s;CATV ≥ 30 Mbit/s;CATV ≥ 50 Mbit/s;CATV ≥ 100 Mbit/s;CATV ≥ 200 Mbit/s;CATV ≥ 400 Mbit/s;CATV ≥ 1000 Mbit/s;FTTH/B ≥ 100 Mbit/s;FTTH/B ≥ 200 Mbit/s;FTTH/B ≥ 400 Mbit/s;FTTH/B ≥ 1000 Mbit/s
07932042;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07932082;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
03452501;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07141088;100.00;100.00;100.00;92.66;92.66;92.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;92.66;92.66;92.00;0.00;0.00;0.00;0.00;100.00;100.00;66.62;100.00;100.00;100.00;92.00;92.00;92.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
06633007;100.00;100.00;100.00;99.00;99.00;27.00;0.13;0.00;0.00;0.00;100.00;100.00;99.00;99.00;99.00;27.00;0.13;0.00;0.00;0.00;100.00;100.00;99.78;100.00;100.00;99.00;99.00;99.00;27.00;0.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
06633200;100.00;100.00;100.00;81.00;81.00;68.00;10.10;0.00;0.00;0.00;92.00;88.00;88.00;81.00;81.00;68.00;10.10;0.00;0.00;0.00;100.00;100.00;100.00;92.00;88.00;88.00;81.00;81.00;68.00;10.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07133039;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07140126;100.00;100.00;100.00;64.00;64.00;64.00;0.00;0.00;0.00;0.00;99.99;99.99;98.86;64.00;64.00;64.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.99;99.99;98.86;64.00;64.00;64.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07141102;100.00;100.00;100.00;96.29;82.81;55.46;19.07;0.00;0.00;0.00;100.00;100.00;98.82;96.29;82.81;55.46;19.07;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;98.82;96.29;82.81;55.46;19.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07143008;100.00;100.00;100.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;100.00;100.00;100.00;1.00;1.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;92.00;92.00;92.00;92.00
07143211;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;0.98;0.98;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07143236;100.00;100.00;100.00;98.00;98.00;98.00;0.00;0.00;0.00;0.00;99.35;98.00;98.00;98.00;98.00;98.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;95.60;52.86;1.00;1.00;1.00;1.00;0.00;0.00;98.00;98.00;98.00;98.00;98.00;98.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07233230;100.00;100.00;100.00;100.00;100.00;50.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;50.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;50.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07232068;100.00;100.00;100.00;97.00;96.36;91.11;29.35;0.00;0.00;0.00;100.00;98.02;97.00;97.00;96.36;91.11;29.35;0.00;0.00;0.00;100.00;100.00;100.00;100.00;98.02;97.00;97.00;96.36;91.11;29.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
13071116;100.00;100.00;100.00;2.00;2.00;2.00;0.00;0.00;0.00;0.00;86.60;55.95;2.00;2.00;2.00;2.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;86.60;55.95;2.00;2.00;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
07336012;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
16065075;100.00;100.00;37.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.99;99.99;21.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;10.53;99.99;99.99;21.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
16066065;100.00;100.00;100.00;100.00;99.46;98.81;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;99.46;98.81;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;98.81;98.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
16067056;100.00;100.00;100.00;100.00;100.00;100.00;2.90;0.49;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;2.90;0.49;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;2.90;0.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
16068062;100.00;100.00;100.00;100.00;99.08;99.08;80.83;0.00;0.00;0.00;100.00;100.00;100.00;100.00;99.08;99.08;80.83;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;99.08;99.08;80.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
08415971;100.00;100.00;100.00;100.00;100.00;80.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;80.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09187451;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09375452;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09473452;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09576451;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09778451;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
09780451;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
12073032;100.00;100.00;100.00;71.00;46.00;46.00;0.00;0.00;0.00;0.00;97.00;94.00;75.00;71.00;46.00;46.00;0.00;0.00;0.00;0.00;100.00;100.00;99.64;97.00;94.00;75.00;71.00;46.00;46.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
13072052;100.00;100.00;97.34;26.00;24.00;24.00;0.00;0.00;0.00;0.00;65.02;59.00;29.00;26.00;24.00;24.00;0.00;0.00;0.00;0.00;100.00;100.00;94.65;65.02;59.00;29.00;26.00;24.00;24.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
16066043;100.00;100.00;100.00;96.51;96.51;63.02;0.00;0.00;0.00;0.00;100.00;100.00;96.51;96.51;96.51;63.02;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;96.51;96.51;96.51;63.02;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
16076052;100.00;100.00;100.00;92.60;91.68;72.00;35.83;0.00;0.00;0.00;99.99;99.99;99.99;92.60;91.68;72.00;35.83;0.00;0.00;0.00;100.00;100.00;82.90;99.99;99.99;99.99;92.60;91.68;72.00;35.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01001000;100.00;100.00;100.00;100.00;99.17;99.06;98.14;97.10;96.42;96.20;100.00;100.00;100.00;100.00;99.17;99.06;98.14;97.10;96.42;96.20;100.00;100.00;100.00;100.00;100.00;100.00;99.00;95.57;94.65;86.25;68.29;95.24;95.24;95.24;95.24;95.24;95.24;95.24;95.24;95.24;95.00;13.45;13.45;13.45;13.45
01002000;100.00;100.00;100.00;100.00;99.27;99.11;97.85;96.69;92.37;90.07;100.00;100.00;100.00;100.00;99.10;98.81;97.85;96.69;92.37;90.07;100.00;100.00;100.00;100.00;100.00;100.00;100.00;93.47;85.93;81.16;66.72;94.57;94.57;94.57;94.57;94.57;94.57;94.57;94.57;90.35;87.30;21.88;21.88;21.88;21.88
01003000;100.00;100.00;100.00;99.25;98.73;98.38;97.22;95.86;94.70;88.47;100.00;100.00;100.00;99.25;98.73;98.38;97.22;95.86;94.70;88.47;100.00;100.00;100.00;100.00;100.00;99.07;99.00;95.67;91.56;83.97;60.67;94.37;94.37;94.37;94.37;94.37;94.37;94.37;94.37;94.37;88.08;3.45;3.45;3.45;3.45
01004000;100.00;100.00;100.00;99.22;98.91;98.74;97.85;96.99;96.02;96.02;100.00;100.00;100.00;99.22;98.91;98.74;97.85;96.99;96.02;96.02;100.00;100.00;100.00;100.00;100.00;100.00;96.00;87.06;84.95;74.45;49.68;94.02;94.02;94.02;94.02;94.02;94.02;94.02;94.02;93.66;93.66;28.00;28.00;28.00;28.00
01051001;100.00;100.00;100.00;97.70;96.67;95.99;78.89;53.94;0.06;0.06;99.33;99.33;99.20;97.70;96.67;95.99;78.89;53.94;0.06;0.06;100.00;100.00;98.47;99.33;99.33;99.20;97.70;96.67;95.99;78.89;53.94;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06
01051002;100.00;100.00;98.94;27.37;23.87;23.87;21.66;20.59;1.09;1.09;93.21;93.21;43.33;27.37;23.87;23.87;21.66;20.59;1.09;1.09;100.00;100.00;98.94;93.21;93.21;43.33;27.37;23.87;23.87;21.66;20.59;1.09;1.09;1.09;1.09;1.09;1.09;1.09;1.09;1.09;1.09;1.09;1.09;1.09;1.09
01051003;100.00;100.00;99.35;94.00;94.00;94.00;94.00;94.00;94.00;94.00;98.00;98.00;96.00;94.00;94.00;94.00;94.00;94.00;94.00;94.00;100.00;100.00;96.77;98.00;97.00;20.91;4.75;3.23;3.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;94.00;94.00;94.00;94.00
01051004;100.00;100.00;100.00;92.08;81.60;69.53;29.46;0.00;0.00;0.00;99.74;99.74;98.67;92.08;81.60;69.53;29.46;0.00;0.00;0.00;100.00;100.00;99.26;99.74;99.74;98.67;92.08;81.60;69.53;29.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051005;100.00;100.00;100.00;28.96;2.47;1.23;0.00;0.00;0.00;0.00;97.55;97.55;92.67;28.96;2.47;1.23;0.00;0.00;0.00;0.00;100.00;100.00;100.00;97.55;97.55;92.67;28.96;2.47;1.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051006;100.00;100.00;100.00;77.80;72.71;68.51;52.30;28.27;0.00;0.00;99.41;98.05;83.71;77.80;72.71;68.51;52.30;28.27;0.00;0.00;100.00;100.00;100.00;99.41;98.05;83.71;77.80;72.71;68.51;52.30;28.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051008;100.00;100.00;87.54;1.00;1.00;1.00;0.00;0.00;0.00;0.00;86.36;35.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;100.00;100.00;54.04;86.36;35.00;1.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051010;100.00;100.00;100.00;85.00;85.00;85.00;81.16;78.42;74.02;74.00;100.00;99.00;89.00;85.00;85.00;85.00;81.16;78.42;74.02;74.00;100.00;100.00;100.00;100.00;99.00;26.13;17.15;15.00;15.00;8.24;5.49;4.00;4.00;4.00;4.00;4.00;4.00;4.00;4.00;4.00;1.10;74.00;74.00;74.00;74.00
01051011;100.00;100.00;100.00;96.27;95.66;94.29;92.26;91.09;89.71;1.11;99.38;99.24;97.45;96.27;95.66;94.29;92.26;91.09;89.71;1.11;100.00;100.00;99.97;99.36;99.22;97.30;94.98;93.80;91.90;84.89;64.85;89.51;89.51;89.51;89.51;89.51;89.51;89.51;89.51;89.51;0.60;0.57;0.57;0.57;0.57
01051012;100.00;100.00;100.00;87.00;87.00;87.00;83.34;82.21;81.00;81.00;94.00;93.02;88.00;87.00;87.00;87.00;83.34;82.21;81.00;81.00;100.00;100.00;100.00;93.71;92.81;53.05;50.08;49.72;48.15;40.09;28.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;81.00;81.00;81.00;81.00
01051013;100.00;100.00;100.00;99.46;99.24;99.21;97.11;93.48;91.86;78.46;100.00;100.00;100.00;99.46;99.24;99.21;97.11;93.48;91.86;78.46;100.00;100.00;100.00;100.00;100.00;100.00;98.18;98.00;97.36;85.71;58.06;93.00;93.00;93.00;93.00;93.00;93.00;91.42;91.42;91.42;78.00;2.21;2.21;2.21;2.21
01051014;100.00;100.00;100.00;100.00;100.00;99.60;97.64;86.90;66.57;34.90;100.00;100.00;100.00;100.00;100.00;99.60;97.64;86.90;66.57;34.90;100.00;100.00;100.00;100.00;100.00;99.73;99.72;99.35;99.33;97.09;73.72;68.00;68.00;68.00;68.00;68.00;68.00;66.57;66.57;66.57;34.90;0.00;0.00;0.00;0.00
01051015;100.00;100.00;99.99;97.20;92.04;74.90;54.10;35.68;0.30;0.30;99.73;99.73;99.44;97.20;92.04;74.90;54.10;35.68;0.30;0.30;100.00;100.00;77.61;99.73;99.73;99.44;97.20;92.04;74.90;54.10;35.68;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30
01051016;100.00;100.00;100.00;94.98;94.36;93.37;89.51;86.49;86.20;0.72;100.00;100.00;99.62;94.98;94.36;93.37;89.51;86.49;86.20;0.72;100.00;100.00;100.00;100.00;100.00;99.57;86.17;84.47;82.57;69.70;46.81;86.20;86.20;86.20;86.20;86.20;86.20;86.20;86.20;86.20;0.72;0.00;0.00;0.00;0.00
01051017;100.00;100.00;100.00;0.72;0.72;0.72;0.72;0.72;0.72;0.72;94.95;92.08;2.09;0.72;0.72;0.72;0.72;0.72;0.72;0.72;100.00;100.00;100.00;94.95;92.08;1.92;0.53;0.53;0.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.72;0.72;0.72;0.72
01051019;100.00;100.00;100.00;2.26;2.26;2.26;1.01;1.01;1.01;1.01;88.20;85.16;2.94;2.26;2.26;2.26;1.01;1.01;1.01;1.01;100.00;100.00;100.00;88.20;85.16;2.94;2.26;2.26;2.26;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01;1.01
01051020;100.00;100.00;96.05;94.64;94.64;93.87;70.56;51.90;0.00;0.00;95.58;95.58;94.64;94.64;94.64;93.87;70.56;51.90;0.00;0.00;100.00;100.00;77.68;95.58;95.58;94.64;94.64;94.64;93.87;70.56;51.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051021;100.00;100.00;100.00;88.51;74.44;68.69;63.60;55.11;49.66;47.35;100.00;100.00;98.57;88.51;74.44;68.69;63.60;55.11;49.66;47.35;100.00;100.00;100.00;100.00;100.00;98.57;88.51;74.04;68.29;57.24;39.82;49.40;49.40;49.40;49.40;49.40;49.40;49.40;49.40;49.40;46.86;4.37;4.37;4.37;4.37
01051022;100.00;100.00;99.00;82.15;70.24;64.92;31.55;19.75;0.00;0.00;100.00;100.00;96.01;82.15;70.24;64.92;31.55;19.75;0.00;0.00;100.00;100.00;66.54;100.00;100.00;96.01;82.15;70.24;64.92;31.55;19.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051023;100.00;100.00;100.00;89.32;80.57;72.36;39.26;19.96;0.73;0.73;99.63;99.63;97.89;89.32;80.57;72.36;39.26;19.96;0.73;0.73;100.00;100.00;100.00;99.63;99.63;97.89;89.32;80.57;72.36;39.26;19.96;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73;0.73
01051024;100.00;100.00;100.00;93.72;92.00;92.00;87.89;85.56;80.00;80.00;100.00;100.00;97.00;93.72;92.00;92.00;87.89;85.56;80.00;80.00;100.00;100.00;87.68;99.41;99.41;97.00;93.72;89.21;83.44;59.20;36.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;80.00;80.00;80.00
01051026;100.00;100.00;100.00;95.00;95.00;95.00;94.00;94.00;94.00;94.00;100.00;100.00;99.00;95.00;95.00;95.00;94.00;94.00;94.00;94.00;100.00;100.00;70.12;99.99;99.72;97.45;90.05;89.17;88.00;60.19;35.37;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;94.00;94.00;94.00;94.00
01051027;100.00;100.00;100.00;68.01;57.73;54.83;49.87;32.47;0.00;0.00;98.15;97.89;89.42;68.01;57.73;54.83;49.87;32.47;0.00;0.00;100.00;100.00;100.00;98.15;97.89;89.42;68.01;57.73;54.83;49.87;32.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051028;100.00;100.00;100.00;80.18;66.17;45.01;17.95;0.30;0.30;0.30;98.22;98.22;92.34;80.18;66.17;45.01;17.95;0.30;0.30;0.30;100.00;100.00;100.00;98.22;98.22;92.34;80.18;66.17;45.01;17.95;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30;0.30
01051030;100.00;100.00;62.22;2.63;0.00;0.00;0.00;0.00;0.00;0.00;97.49;97.49;7.56;2.63;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;52.94;97.49;97.49;7.56;2.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051032;100.00;100.00;100.00;97.60;97.00;96.45;94.00;94.00;94.00;94.00;99.99;99.99;99.99;97.60;97.00;96.45;94.00;94.00;94.00;94.00;100.00;100.00;86.83;99.99;99.99;99.99;97.60;97.00;95.40;60.90;32.02;1.81;1.81;1.81;1.81;1.81;1.81;1.81;1.81;1.81;1.81;94.00;94.00;94.00;94.00
01051033;100.00;100.00;100.00;6.67;6.67;6.67;6.67;6.67;6.67;6.67;96.66;86.66;23.33;6.67;6.67;6.67;6.67;6.67;6.67;6.67;100.00;100.00;100.00;96.66;86.66;23.33;6.67;6.67;6.67;6.67;6.67;6.67;6.67;6.67;6.67;6.67;6.67;6.67;6.67;6.67;6.67;6.67;6.67;6.67;6.67
01051034;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;98.11;82.02;75.26;62.89;56.74;52.84;47.67;23.49;15.18;0.20;0.20;0.20;0.20;0.20;0.20;0.20;0.20;0.20;0.20;100.00;100.00;100.00;100.00
01051035;100.00;100.00;100.00;1.00;1.00;1.00;0.00;0.00;0.00;0.00;86.82;31.78;4.06;1.00;1.00;1.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;86.82;31.78;4.06;1.00;1.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051036;100.00;100.00;98.04;2.00;2.00;2.00;0.00;0.00;0.00;0.00;97.33;91.06;12.58;2.00;2.00;2.00;0.00;0.00;0.00;0.00;100.00;100.00;98.04;97.33;91.06;12.58;2.00;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051037;100.00;100.00;100.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;100.00;100.00;99.07;59.05;41.86;11.00;9.00;5.60;2.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;92.00;92.00;92.00;92.00
01051038;100.00;100.00;100.00;11.36;6.82;6.82;4.55;4.55;4.55;4.55;97.72;91.23;37.12;11.36;6.82;6.82;4.55;4.55;4.55;4.55;100.00;100.00;100.00;97.72;91.23;37.12;11.36;6.82;6.82;4.55;4.55;4.55;4.55;4.55;4.55;4.55;4.55;4.55;4.55;4.55;4.55;4.55;4.55;4.55;4.55
01051039;100.00;100.00;100.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;99.42;95.39;4.68;1.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.42;95.39;4.68;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051043;100.00;100.00;97.13;20.19;14.28;10.15;5.17;2.96;1.86;1.65;96.89;96.89;52.72;20.19;14.28;10.15;5.17;2.96;1.86;1.65;100.00;100.00;90.08;96.89;96.89;52.72;19.16;13.25;9.12;4.13;1.93;1.86;1.86;1.86;1.86;1.86;1.86;1.86;1.86;1.86;1.65;0.83;0.83;0.83;0.83
01051044;100.00;100.00;100.00;99.28;98.90;98.18;96.68;94.02;90.43;85.59;100.00;100.00;100.00;99.28;98.90;98.18;96.68;94.02;90.43;85.59;100.00;100.00;99.98;100.00;100.00;100.00;98.07;97.53;96.10;87.69;55.52;90.41;90.41;90.41;90.41;90.41;90.41;90.41;90.41;90.41;85.57;0.28;0.28;0.28;0.28
01051045;100.00;100.00;99.25;63.29;37.14;25.44;6.67;6.67;0.00;0.00;94.24;94.24;83.52;63.29;37.14;25.44;6.67;6.67;0.00;0.00;100.00;100.00;90.48;94.24;94.24;83.52;63.29;37.14;25.44;6.67;6.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
