AGS;leitungsg. Technologien ≥ 1 Mbit/s;leitungsg. Technologien ≥ 2 Mbit/s;leitungsg. Technologien ≥ 6 Mbit/s;leitungsg. Technologien ≥ 8 Mbit/s;leitungsg. Technologien ≥ 10 Mbit/s;leitungsg. Technologien ≥ 16 Mbit/s;leitungsg. Technologien ≥ 30 Mbit/s;leitungsg. Technologien ≥ 50 Mbit/s;leitungsg. Technologien ≥ 100 Mbit/s;leitungsg. Technologien ≥ 200 Mbit/s;leitungsg. Technologien ≥ 400 Mbit/s;leitungsg. Technologien ≥ 1000 Mbit/s;DSL ≥ 1 Mbit/s;DSL ≥ 2 Mbit/s;DSL ≥ 6 Mbit/s;DSL ≥ 8 Mbit/s;DSL ≥ 10 Mbit/s;DSL ≥ 16 Mbit/s;DSL ≥ 30 Mbit/s;DSL ≥ 50 Mbit/s;DSL ≥ 100 Mbit/s;DSL ≥ 200 Mbit/s;CATV ≥ 1 Mbit/s;CATV ≥ 2 Mbit/s;CATV ≥ 6 Mbit/s;CATV ≥ 8 Mbit/s;CATV ≥ 10 Mbit/s;CATV ≥ 16 Mbit/s;CATV ≥ 30 Mbit/s;CATV ≥ 50 Mbit/s;CATV ≥ 100 Mbit/s;CATV ≥ 200 Mbit/s;CATV ≥ 400 Mbit/s;CATV ≥ 1000 Mbit/s;FTTH/B ≥ 100 Mbit/s;FTTH/B ≥ 200 Mbit/s;FTTH/B ≥ 400 Mbit/s;FTTH/B ≥ 1000 Mbit/s
01001000;100.00;100.00;100.00;99.99;99.99;99.98;99.74;99.74;98.94;96.50;91.58;91.58;99.84;99.84;99.84;99.84;99.81;99.29;98.79;98.68;93.47;79.25;89.69;89.69;89.69;89.69;89.69;89.69;89.69;89.69;89.69;89.69;89.69;89.69;5.17;5.17;5.17;5.17
01002000;99.97;99.97;99.97;99.97;99.97;99.96;99.08;98.77;97.86;95.95;84.67;78.02;99.97;99.97;99.97;99.97;99.88;99.52;98.05;97.21;94.05;83.64;89.55;89.55;89.55;89.55;89.55;89.55;89.55;89.55;89.55;89.55;78.35;69.68;21.15;21.15;21.15;21.15
01003000;99.95;99.95;99.88;99.82;99.82;99.77;99.18;98.88;97.94;95.05;92.98;90.03;99.87;99.78;99.60;99.42;99.40;99.22;97.34;96.39;91.47;75.21;92.27;92.27;92.27;92.27;92.27;92.27;92.27;92.27;92.27;92.27;92.27;89.27;4.61;4.61;4.61;4.61
01004000;99.90;99.88;99.83;99.57;99.53;99.07;95.97;95.75;90.78;86.85;84.11;84.11;99.73;99.69;99.58;98.50;98.32;95.97;91.57;90.67;84.49;69.30;83.20;83.20;83.20;83.20;83.20;83.20;83.20;83.20;83.20;83.20;83.18;83.18;1.56;1.56;1.56;1.56
01051001;98.36;98.36;98.36;98.36;98.05;97.27;94.72;94.13;82.26;65.03;0.00;0.00;98.36;98.36;98.36;98.36;98.05;97.27;94.72;94.13;82.26;65.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051002;83.33;83.33;83.33;83.33;83.33;83.33;83.33;83.33;83.33;50.00;0.00;0.00;83.33;83.33;83.33;83.33;83.33;83.33;83.33;83.33;83.33;50.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051003;100.00;100.00;98.69;95.80;95.73;95.54;95.01;95.01;0.00;0.00;0.00;0.00;100.00;100.00;94.74;31.58;31.48;26.32;1.34;1.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051004;100.00;100.00;100.00;100.00;100.00;100.00;90.32;83.87;57.61;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;90.32;83.87;57.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051005;100.00;100.00;66.67;66.67;66.67;38.27;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;66.67;66.67;66.67;38.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051006;100.00;100.00;100.00;97.44;97.44;97.44;72.57;68.21;53.85;22.73;0.00;0.00;100.00;100.00;100.00;97.44;97.44;97.44;72.57;68.21;53.85;22.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051008;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051010;100.00;100.00;98.75;98.75;98.75;98.75;88.97;88.97;12.50;12.50;12.50;0.00;100.00;100.00;87.50;87.50;87.50;87.50;9.90;9.90;0.00;0.00;12.50;12.50;12.50;12.50;12.50;12.50;12.50;12.50;12.50;12.50;12.50;0.00;0.00;0.00;0.00;0.00
01051011;99.52;99.33;98.66;97.29;97.29;97.14;93.73;93.73;91.60;89.92;88.23;62.26;99.52;99.33;98.48;97.11;97.11;96.80;93.37;93.37;89.71;82.55;87.09;87.09;87.09;87.09;87.09;87.09;87.09;87.09;87.09;87.09;87.09;60.93;1.48;1.48;1.48;1.48
01051012;95.95;90.24;87.38;84.38;84.38;84.38;80.95;80.95;67.94;50.54;0.00;0.00;95.95;90.24;87.38;81.67;81.67;81.67;70.24;70.24;67.94;50.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051013;100.00;100.00;100.00;100.00;100.00;100.00;96.11;96.11;95.60;90.41;86.72;69.68;100.00;100.00;100.00;100.00;100.00;99.94;96.06;96.06;94.60;78.97;86.51;86.51;86.51;86.51;86.51;86.51;86.51;86.51;86.51;86.51;86.51;69.47;3.72;3.72;3.72;3.72
01051014;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;94.44;50.00;27.78;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;94.44;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;50.00;27.78;0.00;0.00;0.00;0.00
01051015;100.00;100.00;100.00;100.00;100.00;100.00;83.78;82.70;69.69;49.06;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;83.78;82.70;69.69;49.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051016;100.00;100.00;100.00;100.00;99.96;99.37;89.70;89.11;88.79;88.69;88.69;47.22;100.00;100.00;100.00;100.00;99.77;93.36;81.82;81.04;75.67;66.96;88.69;88.69;88.69;88.69;88.69;88.69;88.69;88.69;88.69;88.69;88.69;47.22;0.00;0.00;0.00;0.00
01051017;100.00;100.00;100.00;3.00;3.00;3.00;3.00;3.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;3.00;3.00;3.00;3.00;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051019;100.00;100.00;92.59;28.44;28.44;28.44;5.30;5.30;0.00;0.00;0.00;0.00;100.00;100.00;92.59;28.44;28.44;28.44;5.30;5.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051020;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;77.13;70.86;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;77.13;70.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051021;100.00;100.00;100.00;96.15;96.15;96.15;70.79;57.35;42.31;37.82;35.38;30.77;100.00;100.00;100.00;96.15;96.15;96.15;70.79;57.35;42.31;34.38;35.38;35.38;35.38;35.38;35.38;35.38;35.38;35.38;35.38;35.38;35.38;30.77;0.00;0.00;0.00;0.00
01051022;100.00;100.00;100.00;100.00;100.00;100.00;87.40;86.77;45.00;37.10;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;87.40;86.77;45.00;37.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051023;100.00;100.00;100.00;100.00;98.96;95.83;85.77;81.04;57.10;39.91;0.00;0.00;100.00;100.00;100.00;100.00;98.96;95.83;85.77;81.04;57.10;39.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051024;100.00;100.00;100.00;96.23;96.23;96.23;84.91;84.91;81.13;63.06;0.00;0.00;100.00;100.00;100.00;96.23;96.23;96.23;84.91;84.91;81.13;63.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051026;100.00;100.00;100.00;100.00;100.00;100.00;95.77;95.77;80.39;50.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;88.46;88.46;80.39;50.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051027;100.00;100.00;96.77;93.55;88.78;70.97;38.71;38.71;38.71;33.94;0.00;0.00;100.00;100.00;96.77;93.55;88.78;70.97;38.71;38.71;38.71;33.94;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051028;100.00;100.00;95.00;85.00;80.00;65.00;50.00;50.00;37.00;14.28;0.00;0.00;100.00;100.00;95.00;85.00;80.00;65.00;50.00;50.00;37.00;14.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051030;91.67;91.67;91.67;50.00;50.00;50.00;0.00;0.00;0.00;0.00;0.00;0.00;91.67;91.67;91.67;50.00;50.00;50.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051032;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;65.48;12.11;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;65.48;12.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051033;92.31;92.31;76.92;69.23;69.23;69.23;46.15;46.15;46.15;46.15;46.15;46.15;92.31;92.31;76.92;69.23;69.23;69.23;46.15;46.15;46.15;46.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;46.15;46.15;46.15;46.15
01051034;99.85;99.71;99.53;98.21;98.21;98.21;97.33;97.27;46.96;28.11;7.65;7.65;98.14;95.81;95.23;78.07;78.07;77.85;58.84;58.49;46.96;28.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.65;7.65;7.65;7.65
01051035;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051036;100.00;100.00;100.00;30.76;30.76;30.76;2.19;2.19;0.00;0.00;0.00;0.00;100.00;100.00;100.00;30.76;30.76;30.76;2.19;2.19;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051037;100.00;99.64;99.64;95.72;95.72;95.72;95.37;95.37;0.00;0.00;0.00;0.00;100.00;92.86;92.86;15.49;15.49;15.49;8.34;8.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051038;100.00;100.00;100.00;57.14;57.14;57.14;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;57.14;57.14;57.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051039;92.00;92.00;92.00;92.00;92.00;92.00;92.00;82.57;61.78;40.06;0.00;0.00;92.00;92.00;92.00;92.00;92.00;92.00;92.00;82.57;61.78;40.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051043;100.00;100.00;100.00;87.50;87.50;87.50;43.75;43.75;36.46;31.25;31.25;31.25;100.00;100.00;100.00;87.50;87.50;87.50;43.75;43.75;36.46;31.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;31.25;31.25;31.25;31.25
01051044;100.00;100.00;100.00;100.00;100.00;100.00;99.34;98.42;95.98;93.42;89.04;70.78;100.00;100.00;100.00;100.00;100.00;100.00;99.25;98.28;94.26;75.81;89.01;89.01;89.01;89.01;89.01;89.01;89.01;89.01;89.01;89.01;89.01;70.76;0.14;0.14;0.14;0.14
01051045;72.92;72.92;72.92;72.92;72.92;72.92;41.35;41.35;16.67;16.67;16.67;16.67;72.92;72.92;72.92;72.92;72.92;72.92;41.35;41.35;16.67;16.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.67;16.67;16.67;16.67
01051046;100.00;100.00;100.00;100.00;100.00;99.83;85.52;85.35;59.13;44.21;0.00;0.00;100.00;100.00;100.00;100.00;100.00;99.48;72.41;68.97;59.13;44.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051047;93.18;56.98;56.98;2.58;2.58;2.58;2.58;2.58;0.00;0.00;0.00;0.00;93.18;56.98;56.98;2.58;2.58;2.58;2.58;2.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051048;99.15;99.15;99.15;99.15;99.15;99.15;94.07;92.31;80.53;17.80;1.71;1.71;99.15;99.15;99.15;99.15;99.15;99.15;94.07;92.31;80.53;17.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.71;1.71;1.71;1.71
01051049;99.00;99.00;99.00;96.96;96.96;96.96;86.11;85.11;76.83;61.43;0.00;0.00;99.00;99.00;99.00;96.96;96.96;96.96;86.11;85.11;76.83;61.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051050;100.00;100.00;100.00;97.92;95.48;75.00;9.27;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;97.92;95.48;75.00;9.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051051;100.00;100.00;97.03;88.39;87.71;85.68;85.55;85.55;16.05;10.65;0.00;0.00;100.00;100.00;96.94;32.89;32.22;30.19;27.96;27.96;16.05;10.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051052;100.00;100.00;80.00;80.00;80.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;80.00;80.00;80.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051053;100.00;100.00;83.33;2.41;2.41;2.41;2.41;2.41;0.00;0.00;0.00;0.00;100.00;100.00;83.33;2.41;2.41;2.41;2.41;2.41;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051054;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051057;100.00;100.00;100.00;99.57;99.44;96.72;93.58;93.58;25.71;17.14;17.14;17.14;100.00;100.00;100.00;91.43;91.30;88.57;26.26;25.71;25.71;17.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.14;17.14;17.14;17.14
01051058;60.00;60.00;40.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;60.00;40.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051060;100.00;100.00;100.00;100.00;100.00;100.00;5.93;5.93;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;5.93;5.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051061;100.00;100.00;100.00;94.12;94.12;94.12;70.59;70.38;39.04;5.88;0.00;0.00;100.00;100.00;100.00;94.12;94.12;94.12;70.59;70.38;39.04;5.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051062;97.54;96.09;96.09;94.35;94.35;94.35;93.12;93.12;4.35;4.35;4.35;4.35;79.71;78.26;78.26;42.80;42.80;42.80;18.16;18.16;4.35;4.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.35;4.35;4.35;4.35
01051063;100.00;90.48;85.71;28.57;28.57;28.57;0.00;0.00;0.00;0.00;0.00;0.00;100.00;90.48;85.71;28.57;28.57;28.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051064;100.00;100.00;100.00;100.00;100.00;100.00;100.00;98.72;92.31;86.26;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;98.72;92.31;86.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051065;100.00;100.00;100.00;100.00;100.00;100.00;80.00;80.00;75.80;59.06;29.29;17.14;100.00;100.00;100.00;100.00;100.00;100.00;80.00;80.00;70.02;43.82;29.29;29.29;29.29;29.29;29.29;29.29;29.29;29.29;29.29;29.29;29.29;17.14;0.00;0.00;0.00;0.00
01051067;93.75;93.75;93.75;93.75;93.75;93.75;93.75;93.75;75.00;6.25;0.00;0.00;93.75;93.75;93.75;93.75;93.75;93.75;93.75;93.75;75.00;6.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051068;100.00;100.00;100.00;100.00;97.79;88.24;83.68;82.35;67.22;47.57;0.00;0.00;100.00;100.00;100.00;100.00;97.79;88.24;83.68;82.35;67.22;47.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051069;100.00;100.00;100.00;100.00;100.00;100.00;96.68;96.68;93.62;78.65;46.44;33.89;100.00;100.00;100.00;100.00;100.00;100.00;96.68;96.68;93.62;70.92;44.05;44.05;44.05;44.05;44.05;44.05;44.05;44.05;44.05;44.05;44.05;31.49;2.40;2.40;2.40;2.40
01051071;95.51;95.51;95.51;95.51;95.51;95.51;95.51;95.51;91.24;87.64;84.21;72.28;95.51;95.51;95.51;95.51;95.51;95.51;95.51;95.51;86.12;68.60;84.21;84.21;84.21;84.21;84.21;84.21;84.21;84.21;84.21;84.21;84.21;72.28;0.00;0.00;0.00;0.00
01051072;100.00;100.00;100.00;100.00;100.00;100.00;99.85;99.85;99.46;98.69;94.14;72.30;100.00;100.00;100.00;100.00;100.00;100.00;99.85;98.20;93.45;87.42;93.48;93.48;93.48;93.48;93.48;93.48;93.48;93.48;93.48;93.48;93.48;71.64;0.66;0.66;0.66;0.66
01051073;100.00;100.00;100.00;100.00;100.00;100.00;99.45;97.23;76.33;74.79;11.11;11.11;100.00;100.00;100.00;100.00;100.00;100.00;90.66;84.03;76.33;74.79;11.11;11.11;11.11;11.11;11.11;11.11;11.11;11.11;11.11;11.11;11.11;11.11;0.00;0.00;0.00;0.00
01051074;99.23;99.23;99.04;98.27;98.27;98.27;97.75;96.98;95.15;91.66;77.91;57.00;99.23;99.23;99.04;98.27;98.27;98.27;97.75;96.98;94.24;78.58;77.65;77.65;77.65;77.65;77.65;77.65;77.65;77.65;77.65;77.65;77.65;56.73;0.26;0.26;0.26;0.26
01051075;95.35;95.35;95.35;93.02;93.02;93.02;43.50;42.48;32.86;14.24;0.00;0.00;95.35;95.35;95.35;93.02;93.02;93.02;43.50;42.48;32.86;14.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051076;100.00;96.15;96.15;76.73;76.73;76.73;75.39;74.34;41.26;22.03;0.00;0.00;100.00;96.15;96.15;73.08;73.08;73.08;46.15;45.10;41.26;22.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051077;100.00;92.31;92.31;38.08;38.08;38.08;36.93;36.93;2.49;0.00;0.00;0.00;100.00;92.31;92.31;30.77;30.77;30.77;7.69;7.69;2.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051078;100.00;100.00;100.00;100.00;100.00;100.00;97.65;90.70;81.24;39.00;0.09;0.09;100.00;100.00;100.00;100.00;100.00;100.00;97.65;90.70;81.24;39.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.09;0.09;0.09;0.09
01051079;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;95.24;93.12;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;95.24;93.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051080;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;50.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;50.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051081;99.00;99.00;88.00;40.00;38.00;32.00;0.00;0.00;0.00;0.00;0.00;0.00;99.00;99.00;88.00;40.00;38.00;32.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051082;94.44;92.59;92.59;91.67;91.43;90.12;82.55;81.40;74.38;45.78;0.00;0.00;94.44;92.59;92.59;91.67;91.43;90.12;82.55;81.40;74.38;45.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051083;100.00;100.00;100.00;100.00;100.00;100.00;100.00;88.89;88.89;79.59;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;88.89;88.89;79.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051084;100.00;100.00;100.00;100.00;100.00;100.00;51.20;51.20;12.74;12.74;12.74;12.74;100.00;100.00;100.00;100.00;100.00;100.00;51.20;51.20;12.74;12.74;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.74;12.74;12.74;12.74
01051085;78.95;26.32;22.41;1.35;1.35;1.35;1.35;1.35;0.00;0.00;0.00;0.00;78.95;26.32;22.41;1.35;1.35;1.35;1.35;1.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051086;93.75;87.50;87.50;50.24;48.15;37.74;6.49;6.49;0.00;0.00;0.00;0.00;93.75;87.50;87.50;50.24;48.15;37.74;6.49;6.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051087;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;94.74;75.62;46.46;26.32;100.00;100.00;100.00;100.00;100.00;100.00;100.00;100.00;91.76;64.91;46.46;46.46;46.46;46.46;46.46;46.46;46.46;46.46;46.46;46.46;46.46;26.32;5.26;5.26;5.26;5.26
01051088;100.00;100.00;100.00;100.00;100.00;100.00;96.90;93.15;77.07;49.32;6.93;6.93;100.00;100.00;100.00;100.00;100.00;100.00;96.90;93.15;77.07;49.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.93;6.93;6.93;6.93
01051089;100.00;100.00;100.00;79.18;79.18;79.18;79.18;79.18;0.00;0.00;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051090;100.00;60.00;60.00;20.00;20.00;20.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;60.00;60.00;20.00;20.00;20.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051092;95.45;90.91;50.00;22.73;19.37;0.51;0.51;0.51;0.00;0.00;0.00;0.00;95.45;90.91;50.00;22.73;19.37;0.51;0.51;0.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051093;100.00;100.00;100.00;100.00;100.00;100.00;97.62;66.67;65.74;50.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;100.00;97.62;66.67;65.74;50.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051096;76.47;24.44;23.48;5.36;5.36;5.36;5.36;5.36;0.00;0.00;0.00;0.00;76.47;24.44;23.48;5.36;5.36;5.36;5.36;5.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
01051097;99.42;99.42;99.42;99.42;99.42;99.42;93.51;91.96;85.76;79.86;1.63;1.63;99.42;99.42;99.42;99.42;99.42;99.42;93.51;91.96;85.76;79.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.63;1.63;1.63;1.63
