"AGS","leitungsg. Technologien ≥ 1 Mbit/s","leitungsg. Technologien ≥ 2 Mbit/s","leitungsg. Technologien ≥ 6 Mbit/s","leitungsg. Technologien ≥ 8 Mbit/s","leitungsg. Technologien ≥ 10 Mbit/s","leitungsg. Technologien ≥ 16 Mbit/s","leitungsg. Technologien ≥ 30 Mbit/s","leitungsg. Technologien ≥ 50 Mbit/s","leitungsg. Technologien ≥ 100 Mbit/s","leitungsg. Technologien ≥ 200 Mbit/s","leitungsg. Technologien ≥ 400 Mbit/s","leitungsg. Technologien ≥ 1000 Mbit/s","DSL ≥ 1 Mbit/s","DSL ≥ 2 Mbit/s","DSL ≥ 6 Mbit/s","DSL ≥ 8 Mbit/s","DSL ≥ 10 Mbit/s","DSL ≥ 16 Mbit/s","DSL ≥ 30 Mbit/s","DSL ≥ 50 Mbit/s","DSL ≥ 100 Mbit/s","DSL ≥ 200 Mbit/s","CATV ≥ 1 Mbit/s","CATV ≥ 2 Mbit/s","CATV ≥ 6 Mbit/s","CATV ≥ 8 Mbit/s","CATV ≥ 10 Mbit/s","CATV ≥ 16 Mbit/s","CATV ≥ 30 Mbit/s","CATV ≥ 50 Mbit/s","CATV ≥ 100 Mbit/s","CATV ≥ 200 Mbit/s","CATV ≥ 400 Mbit/s","CATV ≥ 1000 Mbit/s","FTTH/B ≥ 100 Mbit/s","FTTH/B ≥ 200 Mbit/s","FTTH/B ≥ 400 Mbit/s","FTTH/B ≥ 1000 Mbit/s"
"01001000",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.03,96.66,80.67,80.67,99.49,99.49,99.49,99.49,99.31,98.63,98.28,98.28,92.61,79.70,71.85,71.85,71.85,71.85,71.85,71.85,71.85,71.85,71.85,71.85,71.85,71.85,10.08,10.08,10.08,10.08
"01002000",99.90,99.90,99.90,99.90,99.90,99.90,96.67,95.46,93.85,90.66,71.07,63.54,99.90,99.90,99.90,99.90,99.90,99.89,94.36,91.55,87.46,73.95,62.73,62.73,62.73,62.73,62.73,62.73,62.73,62.73,62.73,62.73,47.17,33.08,37.57,37.57,37.57,37.57
"01003000",99.94,99.94,99.88,99.88,99.88,99.88,99.08,98.41,95.83,84.71,78.16,76.11,99.01,98.95,98.63,98.58,98.50,98.10,96.12,94.83,85.27,60.09,76.51,76.51,76.51,76.51,76.51,76.51,76.51,76.51,76.51,76.51,76.51,74.46,13.57,13.57,13.57,13.57
"01004000",100.00,99.88,99.88,99.00,98.97,98.23,85.76,85.07,69.51,55.46,47.84,47.84,100.00,99.78,99.78,95.82,95.75,94.89,79.25,77.33,63.90,41.37,44.43,44.43,44.43,44.43,44.43,44.43,44.43,44.43,44.43,44.43,44.43,44.43,4.36,4.36,4.36,4.36
"01051001",100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.71,47.83,26.49,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.71,47.83,26.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01051004",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01051011",100.00,100.00,100.00,100.00,100.00,100.00,91.94,91.94,90.32,79.95,69.72,32.04,100.00,100.00,100.00,100.00,100.00,100.00,91.77,91.77,85.86,63.25,60.05,60.05,60.05,60.05,60.05,60.05,60.05,60.05,60.05,60.05,60.05,22.37,9.68,9.68,9.68,9.68
"01051013",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,46.15,46.15,27.37,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,28.47,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,46.15,27.37,0.00,0.00,0.00,0.00
"01051024",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,66.93,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,66.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01051034",100.00,100.00,100.00,100.00,100.00,100.00,99.00,99.00,80.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,80.00,80.00,80.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01051038",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01051044",100.00,100.00,100.00,100.00,100.00,100.00,94.13,87.28,71.09,59.56,44.53,21.43,100.00,100.00,100.00,100.00,100.00,100.00,93.76,86.92,69.86,46.84,44.53,44.53,44.53,44.53,44.53,44.53,44.53,44.53,44.53,44.53,44.53,21.43,0.00,0.00,0.00,0.00
"01051046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01051048",100.00,100.00,100.00,100.00,100.00,100.00,82.90,82.90,37.10,8.70,8.70,8.70,100.00,100.00,100.00,100.00,100.00,100.00,82.90,82.90,37.10,8.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.70,8.70,8.70,8.70
"01051049",100.00,100.00,100.00,100.00,100.00,100.00,40.00,40.00,40.00,20.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,40.00,40.00,40.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01051051",100.00,100.00,100.00,95.01,95.01,95.01,95.01,95.01,18.80,18.80,0.00,0.00,100.00,100.00,100.00,36.70,36.70,36.70,36.70,36.70,18.80,18.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01051057",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00
"01051062",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01051065",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,90.00,90.00,90.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,60.00,0.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,90.00,0.00,0.00,0.00,0.00,0.00
"01051071",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,45.80,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,45.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01051072",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,93.55,85.77,57.38,100.00,100.00,100.00,100.00,100.00,100.00,100.00,90.17,83.87,71.64,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,79.32,50.93,6.45,6.45,6.45,6.45
"01051074",100.00,100.00,100.00,100.00,100.00,100.00,100.00,94.44,88.43,82.12,58.71,24.55,100.00,100.00,100.00,100.00,100.00,100.00,100.00,94.44,88.43,78.68,55.90,55.90,55.90,55.90,55.90,55.90,55.90,55.90,55.90,55.90,55.90,21.74,2.81,2.81,2.81,2.81
"01051075",100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01051082",100.00,100.00,100.00,100.00,100.00,100.00,33.33,33.33,33.33,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,33.33,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01051087",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
"01051097",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,57.14,53.57,14.44,14.44,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,57.14,53.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.44,14.44,14.44,14.44
"01051099",100.00,100.00,100.00,100.00,100.00,100.00,100.00,20.00,13.33,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,20.00,13.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01051105",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,75.00,50.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,75.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01051113",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01051114",100.00,100.00,100.00,100.00,100.00,100.00,33.33,33.33,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01051122",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,81.82,9.09,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,81.82,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01051127",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,16.67,16.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,0.00,0.00,0.00,0.00
"01051130",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,83.93,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,83.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01051135",100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01051137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053002",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,90.00,20.00,0.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,13.33,100.00,100.00,100.00,100.00
"01053003",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,70.00,45.30,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00
"01053009",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,51.30,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00
"06633200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"09173451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053011",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00
"01053012",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.58,26.89,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.58,26.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053014",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,66.67,66.67,66.67,66.67,66.67,66.67,66.67,50.00,18.47,0.48,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,16.67,9.26,100.00,100.00,100.00,100.00
"01053019",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,25.00,25.00,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00
"01053020",100.00,100.00,100.00,100.00,100.00,100.00,99.94,99.94,96.30,93.89,82.61,82.61,100.00,100.00,99.40,99.40,99.40,96.24,96.15,93.77,87.69,60.54,93.78,93.78,93.78,93.78,93.78,93.78,93.78,93.78,93.78,93.78,82.61,82.61,2.88,2.88,2.88,2.88
"01053023",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,66.67,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053025",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00
"01053027",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,93.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00
"01053028",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00
"01053032",99.73,99.69,99.63,99.10,99.10,99.04,96.92,96.92,79.75,74.32,55.08,50.99,99.10,94.59,92.78,92.22,92.22,92.19,85.14,83.24,65.65,49.89,69.63,69.63,69.63,69.63,69.63,69.63,69.63,69.63,69.63,69.63,54.18,50.02,1.66,1.66,1.66,1.66
"01053036",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053037",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053041",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,86.11,86.11,60.78,60.78,60.78,60.78,11.11,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,44.44,77.78,77.78,77.78,77.78
"01053045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053048",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,62.50,4.50,4.50,4.50,4.50,4.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00
"01053051",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,75.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,75.00,0.00,0.00,0.00,0.00
"01053053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053061",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.55,96.55,96.55,96.55,96.55,93.10,70.86,70.86,60.34,58.38,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,7.45,100.00,100.00,100.00,100.00
"01053069",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00
"01053070",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053073",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00
"01053082",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"01053083",100.00,100.00,100.00,100.00,100.00,100.00,98.18,98.18,98.18,74.68,47.72,47.72,100.00,100.00,100.00,100.00,100.00,100.00,98.18,98.18,97.40,70.96,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,42.11,40.70,40.70,7.02,7.02,7.02,7.02
"01053087",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00
"01053089",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00
"01053090",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.80,98.80,98.80,90.10,100.00,100.00,100.00,100.00,100.00,95.24,94.55,94.55,74.57,62.66,84.59,84.59,84.59,84.59,84.59,84.59,84.59,84.59,84.59,84.59,84.59,42.03,90.10,90.10,90.10,90.10
"01053091",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00
"01053097",100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053100",100.00,100.00,100.00,100.00,100.00,100.00,99.67,99.67,93.96,92.00,86.79,62.73,100.00,100.00,86.48,75.19,75.19,75.19,69.36,69.36,58.40,39.18,71.31,71.31,71.31,71.31,71.31,71.31,71.31,71.31,71.31,71.31,71.31,28.50,51.78,51.78,51.78,51.78
"01053107",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,25.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01053108",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.57,8.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00
"01053110",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,50.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,50.00,100.00,100.00,100.00,100.00
"01053112",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00
"01053116",100.00,100.00,100.00,100.00,100.00,100.00,99.69,99.69,99.58,99.58,97.56,96.94,100.00,100.00,100.00,99.82,99.23,98.26,96.51,96.51,90.36,64.37,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,19.19,8.76,5.49,92.99,92.99,92.99,92.99
"01053120",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00
"01053123",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00
"01053129",100.00,100.00,100.00,100.00,100.00,100.00,99.68,99.68,90.33,64.38,30.65,30.65,100.00,100.00,100.00,100.00,100.00,100.00,99.68,99.03,89.69,51.02,64.38,64.38,64.38,64.38,64.38,64.38,64.38,64.38,64.38,64.38,30.47,30.47,8.66,8.66,8.66,8.66
"01053136",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,88.60,88.60,88.60,88.60,88.60,88.60,88.60,88.60,88.60,88.60,88.60,25.00,100.00,100.00,100.00,100.00
"01054002",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,61.10,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00
"01054005",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,85.42,85.42,85.42,85.42,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,85.42,85.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.42,85.42,85.42,85.42
"01054012",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00
"01054019",100.00,100.00,100.00,100.00,100.00,100.00,95.65,95.65,95.65,95.65,95.65,87.68,100.00,100.00,100.00,100.00,100.00,100.00,62.14,61.75,33.97,13.23,30.43,30.43,30.43,30.43,30.43,30.43,30.43,30.43,30.43,30.43,30.43,21.16,77.57,77.57,77.57,77.57
"01054020",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,34.29,100.00,100.00,100.00,100.00,100.00,100.00,97.06,97.06,97.06,80.42,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,97.06,15.59,33.70,33.70,33.70,33.70
"01054022",100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054033",100.00,100.00,100.00,100.00,100.00,100.00,11.54,11.54,7.69,7.69,7.69,7.69,100.00,100.00,100.00,100.00,100.00,100.00,11.54,11.54,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,7.69,0.00,0.00,0.00,0.00
"01054035",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054036",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.57,71.74,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.57,71.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01054038",100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
